DATAFLOW,REF_AREA,FREQ,MEASURE,COMMODITY,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,DECIMALS,OBS_STATUS,CURRENCY,UNIT_MULT
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISL,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2017,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISL,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2018,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISL,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2019,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISL,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2020,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISL,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2021,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISL,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2022,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISL,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2023,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2014,40.8426,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2015,35.7015,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2016,38.9876,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2017,36.5786,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2018,28.8285,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2019,23.3323,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2020,33.653,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2021,28.845,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2022,24.083,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2023,23.0326,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),MEX,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2015,8.3009,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),MEX,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2014,12.2694,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),MEX,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2016,15.7697,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),MEX,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2017,10.353,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),MEX,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2018,10.6383,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),MEX,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2019,13.6492,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),MEX,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2020,17.3928,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),MEX,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2021,20.4304,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),MEX,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2022,27.7055,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),MEX,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2023,15.8021,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2023,1.3473,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2014,3.3253,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2015,2.3111,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2016,1.9738,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2017,2.4172,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2018,4.2371,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2019,2.1922,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2020,1.9777,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2021,2.0181,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2022,1.8676,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2014,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2015,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2016,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2017,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2018,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2019,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2020,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2021,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2022,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2023,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),UKR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2014,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),UKR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2015,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),UKR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2016,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),UKR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2017,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),UKR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2018,0.3942,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),UKR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2019,0.3142,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),UKR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2020,0.4403,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),UKR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2021,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),UKR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2022,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),UKR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2023,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),GBR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2023,34.8424,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),GBR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2014,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),GBR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2015,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),GBR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2016,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),GBR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2017,52.8334,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),GBR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2018,50.7705,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),GBR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2019,50.9568,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),GBR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2020,53.239,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),GBR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2021,39.3533,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),GBR,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2022,42.8354,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2020,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2021,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2022,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2023,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2014,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2015,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2016,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2017,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2018,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ARG,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2019,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISL,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2017,40.7032,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISL,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2018,37.686,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISL,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2019,36.3958,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISL,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2020,37.5875,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISL,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2021,44.279,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISL,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2022,49.2547,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISL,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2023,47.7904,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISL,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2014,44.6663,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISL,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2015,39.3202,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),ISL,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2016,37.4042,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),CRI,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2014,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),CRI,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2015,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),CRI,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2016,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),CRI,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2017,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),CRI,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2018,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),CRI,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2019,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),CRI,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2020,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),CRI,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2021,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),CRI,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2022,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),CRI,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2023,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2023,2.5726,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2014,3.2998,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2015,4.2997,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2016,3.3943,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2017,3.3712,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2018,1.5548,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2019,1.6198,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2020,1.4709,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2021,2.0269,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2022,3.1284,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2015,19.8678,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2014,28.0401,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2016,18.849,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2017,19.4751,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2018,5.0175,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2019,1.7085,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2020,3.7192,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2021,2.2545,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2022,1.6376,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),AUS,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2023,1.6605,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2015,17.0192,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2016,14.7397,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2017,14.2886,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2018,14.7731,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2019,14.5067,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2020,18.0467,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2021,18.2378,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2022,23.028,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2023,24.1491,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),JPN,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2014,14.3617,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),VNM,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2014,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),VNM,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2015,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),VNM,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2016,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),VNM,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2017,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),VNM,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2018,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),VNM,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2019,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),VNM,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2020,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),VNM,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2021,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),VNM,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2022,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),VNM,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2023,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),UKR,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2018,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),USA,A,BP_OPWLSH,CPC_EX_TO,PT_SUPP_E_PRDC,2015,58.0445,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),UKR,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2019,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),UKR,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2020,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),UKR,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2021,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),UKR,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2022,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),UKR,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2023,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_POL(1.1),UKR,A,BPICSH,CPC_EX_TO,PT_SUPP_E_PRDC,2014,0.0,2,,,
